$GPFPD,2134,440218.310,272.457,-1.241,0.273,43.8528987,125.3256302,237.60,-1.874,0.041,0.003,0.708,20,28,4B*05
$GTIMU,2134,440218.310,0.8187,0.3810,0.2541,-0.0047,-0.0294,0.9952,21.0*65
$GPFPD,2134,440218.320,272.456,-1.239,0.272,43.8528987,125.3256300,237.60,-1.873,0.040,0.003,0.708,20,28,4B*0D
27,30,4B*2F
$GTIMU,2134,440399.240,0.0838,0.1472,0.1699,-0.0027,-0.0150,0.9947,21.0*6A
$GPFPD,2134,440399.250,272.972,-0.935,0.330,43.8528795,125.3277689,238.35,-0.001,0.003,-0.002,0.710,27,30,4B*2C
$GTIMU,2134,440399.250,0.6856,0.3309,-0.4595,-0.0113,-0.0157,0.9967,21.0*48
$GPFPD,2134,440399.260,272.971,-0.935,0.330,43.8528795,125.3277689,238.35,-0.001,0.003,-0.002,0.710,27,30,4B*2C
$GTIMU,2134,440399.260,0.0265,0.2486,-0.0124,-0.0030,-0.0158,0.9975,21.0*40
$GPFPD,2134,440399.270,272.971,-0.937,0.325,43.8528795,125.3277689,238.35,-0.001,0.003,-0.001,0.710,27,30,4B*28
$GTIMU,2134,440399.270,0.3316,-0.3771,0.5388,-0.0109,-0.0146,0.9967,21.0*4B
$GPFPD,2134,440399.280,272.972,-0.936,0.328,43.8528795,125.3277689,238.35,-0.001,0.003,-0.001,0.710,27,30,4B*28
$GTIMU,2134,440399.280,0.2693,-0.0614,-0.6857,-0.0036,-0.0161,0.9988,21.0*62
$GPFPD,2134,440399.290,272.973,-0.940,0.328,43.8528795,125.3277689,238.35,-0.001,0.002,-0.001,0.710,27,30,4B*28
$GTIMU,2134,440399.290,-0.4075,-0.1309,-0.2691,-0.0116,-0.0151,0.9990,21.0*47
$GPFPD,2134,440399.300,272.970,-0.937,0.329,43.8528795,125.3277689,238.35,-0.001,0.003,-0.001,0.710,27,30,4B*23
$GTIMU,2134,440399.300,0.3522,0.5159,-0.1647,-0.0029,-0.0153,0.9991,21.0*4A
